监测时间,SO2监测浓度(μg/m3),NO2监测浓度(μg/m3),PM10监测浓度(μg/m3),PM2.5监测浓度(μg/m3),O3监测浓度(μg/m3),CO监测浓度(mg/m3),温度(℃),湿度(%),气压(MBar),风速(m/s),风向(°),云量,长波辐射（W/m2）
2021-06-08 23:00:00,7.0,15.0,21.0,9.0,59.0,0.4,28.9,78.0,1006.9,1.1,97.9,0.0840907,366.033
2021-06-09 00:00:00,7.0,15.0,23.0,9.0,51.0,0.5,28.6,80.0,1006.5,1.2,103.1,0.0833804,365.96
2021-06-09 01:00:00,7.0,16.0,16.0,9.0,48.0,0.4,28.3,81.0,1005.9,1.2,98.2,1.0,367.55
2021-06-09 02:00:00,7.0,37.0,20.0,7.0,19.0,0.5,28.0,82.0,1005.3,1.1,76.6,0.791873,368.511
2021-06-09 03:00:00,8.0,47.0,21.0,9.0,8.0,0.5,27.6,84.0,1005.0,0.9,66.2,0.747495,369.391
2021-06-09 04:00:00,7.0,46.0,25.0,9.0,6.0,0.5,27.5,83.0,1004.9,1.1,64.5,0.914794,417.997
2021-06-09 05:00:00,7.0,46.0,33.0,7.0,1.0,0.5,27.2,85.0,1005.0,1.1,59.3,0.969719,369.778
2021-06-09 06:00:00,7.0,41.0,20.0,9.0,9.0,0.5,27.5,83.0,1005.5,1.4,67.6,0.260517,371.934
2021-06-09 07:00:00,8.0,30.0,19.0,9.0,27.0,0.5,28.5,78.0,1005.8,1.6,64.2,0.260517,371.934
2021-06-09 08:00:00,8.0,26.0,31.0,7.0,42.0,0.5,29.3,74.0,1006.0,1.8,89.4,0.246845,374.123
2021-06-09 09:00:00,9.0,23.0,35.0,7.0,55.0,0.4,30.0,72.0,1006.4,1.6,90.9,0.19018,376.952
2021-06-09 10:00:00,8.0,19.0,34.0,7.0,78.0,0.4,30.4,69.0,1006.4,2.0,86.5,0.110557,382.735
2021-06-09 11:00:00,8.0,18.0,30.0,9.0,78.0,0.4,30.2,71.0,1006.2,2.0,109.3,0.0487196,392.339
2021-06-09 12:00:00,8.0,9.0,26.0,7.0,83.0,0.4,30.8,65.0,1005.6,1.7,125.2,0.227684,402.574
2021-06-09 13:00:00,7.0,7.0,16.0,5.0,93.0,0.4,32.2,61.0,1004.9,1.8,115.1,0.999463,442.595
2021-06-09 14:00:00,7.0,9.0,30.0,2.0,100.0,0.4,31.4,65.0,1004.0,2.3,117.7,1.0,445.244
2021-06-09 15:00:00,8.0,9.0,17.0,0.0,103.0,0.4,32.2,63.0,1003.1,1.9,131.3,0.787162,445.652
2021-06-09 16:00:00,8.0,13.0,24.0,2.0,96.0,0.4,31.9,64.0,1002.6,2.0,100.9,1.0,444.334
2021-06-09 17:00:00,8.0,22.0,31.0,5.0,70.0,0.4,31.2,66.0,1002.5,2.0,112.4,0.895441,442.131
2021-06-09 18:00:00,8.0,18.0,24.0,2.0,64.0,0.4,30.9,68.0,1002.7,1.6,103.6,0.166747,396.27
2021-06-09 19:00:00,7.0,15.0,16.0,0.0,58.0,0.4,30.3,71.0,1003.6,1.5,96.0,0.0912319,392.853
2021-06-09 20:00:00,7.0,18.0,15.0,5.0,51.0,0.4,29.7,73.0,1004.6,1.6,87.1,0.707849,363.615
2021-06-09 21:00:00,7.0,28.0,7.0,5.0,37.0,0.4,29.3,76.0,1005.2,1.4,110.8,0.63463,362.644
2021-06-09 22:00:00,7.0,34.0,17.0,5.0,26.0,0.5,29.1,79.0,1005.5,1.3,112.9,0.683604,361.372
2021-06-09 23:00:00,8.0,31.0,11.0,5.0,21.0,0.4,28.8,77.0,1005.7,1.6,115.2,0.626664,360.163
2021-06-10 00:00:00,8.0,38.0,13.0,5.0,11.0,0.4,28.6,78.0,1005.4,1.4,119.4,0.596411,358.844
2021-06-10 01:00:00,8.0,44.0,16.0,5.0,3.0,0.5,28.2,81.0,1004.9,1.3,100.7,0.517465,358.041
2021-06-10 02:00:00,8.0,38.0,16.0,5.0,5.0,0.4,28.0,82.0,1004.3,1.0,90.0,0.442565,357.251
2021-06-10 03:00:00,8.0,34.0,16.0,2.0,7.0,0.4,27.7,83.0,1003.9,0.7,60.4,0.384374,357.005
2021-06-10 04:00:00,7.0,32.0,15.0,5.0,7.0,0.4,27.8,82.0,1003.8,0.9,76.9,0.374646,358.662
2021-06-10 05:00:00,7.0,36.0,23.0,5.0,2.0,0.4,27.6,83.0,1003.8,0.9,69.6,0.374646,358.662
2021-06-10 06:00:00,8.0,34.0,22.0,5.0,5.0,0.5,28.0,82.0,1004.1,1.3,65.8,0.309507,361.433
2021-06-10 07:00:00,8.0,30.0,33.0,9.0,12.0,0.5,28.6,79.0,1004.4,1.5,62.5,0.282801,364.988
2021-06-10 08:00:00,8.0,24.0,30.0,9.0,24.0,0.4,29.4,75.0,1004.5,1.4,68.5,0.203889,369.481
2021-06-10 09:00:00,9.0,19.0,21.0,9.0,41.0,0.4,30.5,69.0,1004.8,2.0,88.5,0.118405,372.947
2021-06-10 10:00:00,8.0,15.0,42.0,7.0,60.0,0.3,30.9,67.0,1004.5,2.1,107.6,0.133658,377.348
2021-06-10 11:00:00,8.0,10.0,18.0,7.0,86.0,0.4,31.9,62.0,1004.2,2.4,108.1,0.0654746,380.748
2021-06-10 12:00:00,8.0,9.0,28.0,7.0,111.0,0.4,32.5,60.0,1003.6,2.4,107.0,0.0442216,380.735
2021-06-10 13:00:00,8.0,11.0,27.0,9.0,123.0,0.4,32.6,60.0,1002.8,2.4,112.5,0.034377,380.71
2021-06-10 14:00:00,7.0,11.0,27.0,12.0,98.0,0.4,32.3,62.0,1002.2,1.9,119.7,0.0649996,378.908
2021-06-10 15:00:00,8.0,10.0,23.0,12.0,104.0,0.4,33.0,59.0,1001.4,2.1,111.2,0.099129,376.462
2021-06-10 16:00:00,8.0,13.0,33.0,9.0,92.0,0.3,32.5,61.0,1001.2,2.1,95.6,0.125266,373.673
2021-06-10 17:00:00,8.0,20.0,28.0,7.0,69.0,0.4,32.2,63.0,1001.4,1.7,107.1,0.125473,371.155
2021-06-10 18:00:00,8.0,19.0,23.0,5.0,49.0,0.3,31.6,63.0,1001.9,1.6,129.6,0.1048,368.993
2021-06-10 19:00:00,7.0,24.0,16.0,2.0,28.0,0.4,31.2,65.0,1002.6,1.4,109.2,0.0791296,367.393
2021-06-10 20:00:00,7.0,34.0,16.0,2.0,21.0,0.4,30.1,71.0,1003.2,1.5,57.2,0.0829462,368.432
2021-06-10 21:00:00,7.0,46.0,28.0,5.0,11.0,0.5,29.1,76.0,1003.8,1.1,60.3,0.125241,366.784
2021-06-10 22:00:00,7.0,44.0,18.0,9.0,12.0,0.5,28.8,78.0,1004.4,1.1,66.2,0.113164,366.363
2021-06-10 23:00:00,8.0,54.0,23.0,9.0,2.0,0.5,28.5,80.0,1004.5,0.9,63.9,0.0728399,367.585
2021-06-11 00:00:00,9.0,54.0,32.0,12.0,0.0,0.5,28.4,81.0,1004.1,0.8,51.3,0.533819,366.77
2021-06-11 01:00:00,8.0,43.0,35.0,14.0,0.0,0.5,28.4,80.0,1003.7,1.0,55.5,0.34,420.692
2021-06-11 02:00:00,9.0,32.0,27.0,12.0,0.0,0.4,28.4,79.0,1003.0,1.1,54.7,0.868192,367.014
2021-06-11 03:00:00,8.0,26.0,20.0,7.0,4.0,0.4,28.2,78.0,1002.5,1.7,59.8,1.0,418.83
2021-06-11 04:00:00,8.0,31.0,26.0,2.0,0.0,0.4,28.1,80.0,1002.4,1.4,54.1,0.435366,367.897
2021-06-11 05:00:00,9.0,30.0,31.0,5.0,1.0,0.5,27.8,82.0,1002.5,1.6,55.7,0.0741791,369.817
2021-06-11 06:00:00,9.0,27.0,22.0,7.0,5.0,0.5,28.1,81.0,1002.9,1.3,43.4,0.0741791,369.817
2021-06-11 07:00:00,10.0,22.0,24.0,7.0,23.0,0.5,28.9,77.0,1003.3,2.2,50.4,0.34,419.62
2021-06-11 08:00:00,10.0,18.0,24.0,5.0,32.0,0.4,29.5,74.0,1003.9,2.2,66.9,0.0481315,374.15
2021-06-11 09:00:00,9.0,18.0,24.0,5.0,52.0,0.4,30.4,70.0,1004.2,2.2,62.2,0.043412,381.807
2021-06-11 10:00:00,9.0,17.0,37.0,7.0,70.0,0.4,31.1,67.0,1004.4,2.2,63.0,0.172932,389.601
2021-06-11 11:00:00,8.0,17.0,48.0,9.0,71.0,0.4,29.0,76.0,1004.8,2.7,73.6,0.34,440.122
2021-06-11 12:00:00,7.0,16.0,40.0,9.0,38.0,0.4,27.2,87.0,1004.3,1.1,28.8,0.0,394.505
2021-06-11 13:00:00,7.0,16.0,40.0,7.0,100.0,0.4,31.0,72.0,1003.7,1.4,46.2,0.0,396.127
2021-06-11 14:00:00,7.0,21.0,39.0,7.0,138.0,0.4,31.7,69.0,1002.9,1.0,49.3,0.0234598,399.844
2021-06-11 15:00:00,8.0,27.0,45.0,14.0,128.0,0.4,32.5,64.0,1002.2,1.3,90.5,0.32601,402.911
2021-06-11 16:00:00,8.0,16.0,34.0,14.0,84.0,0.4,32.8,62.0,1001.9,1.5,114.2,0.11222,402.212
2021-06-11 17:00:00,8.0,22.0,29.0,9.0,55.0,0.4,32.7,60.0,1001.8,2.1,114.4,0.420908,397.583
2021-06-11 18:00:00,8.0,23.0,28.0,7.0,43.0,0.3,32.3,60.0,1002.2,2.2,120.7,0.30006,392.683
2021-06-11 19:00:00,7.0,23.0,22.0,5.0,30.0,0.3,31.5,62.0,1003.3,2.1,117.3,0.192311,390.163
2021-06-11 20:00:00,7.0,27.0,14.0,5.0,18.0,0.4,30.9,66.0,1004.1,1.8,98.2,0.21531,388.701
2021-06-11 21:00:00,7.0,31.0,19.0,2.0,14.0,0.4,30.6,68.0,1004.8,2.3,70.0,0.222739,385.657
2021-06-11 22:00:00,8.0,35.0,38.0,5.0,5.0,0.5,29.8,75.0,1005.4,2.4,67.9,0.144938,384.558
2021-06-11 23:00:00,8.0,29.0,31.0,7.0,9.0,0.4,29.5,75.0,1005.3,2.4,66.3,0.150828,384.153
2021-06-12 00:00:00,7.0,26.0,20.0,7.0,9.0,0.4,29.2,75.0,1004.8,2.2,67.8,0.1511,383.554
2021-06-12 01:00:00,7.0,24.0,26.0,7.0,8.0,0.4,28.7,78.0,1004.6,2.2,69.0,0.140227,383.152
2021-06-12 02:00:00,6.0,21.0,22.0,5.0,10.0,0.4,26.8,89.0,1004.6,2.0,63.5,0.138722,381.673
2021-06-12 03:00:00,6.0,25.0,10.0,2.0,5.0,0.4,26.6,91.0,1004.3,1.6,54.2,0.164179,379.219
2021-06-12 04:00:00,7.0,25.0,15.0,0.0,5.0,0.4,26.6,91.0,1004.2,1.6,56.7,0.162957,378.337
2021-06-12 05:00:00,6.0,15.0,12.0,2.0,18.0,0.4,26.8,87.0,1004.4,2.5,57.6,0.161363,377.826
2021-06-12 06:00:00,7.0,23.0,14.0,5.0,9.0,0.4,26.9,87.0,1005.1,1.9,63.9,0.156492,379.144
2021-06-12 07:00:00,7.0,26.0,19.0,2.0,7.0,0.4,26.6,91.0,1005.6,1.4,60.1,0.156492,379.144
2021-06-12 08:00:00,6.0,20.0,22.0,2.0,15.0,0.5,27.0,92.0,1006.0,1.7,56.1,0.161674,383.124
2021-06-12 09:00:00,7.0,22.0,26.0,5.0,25.0,0.4,28.0,86.0,1006.2,1.9,79.7,0.179083,388.526
2021-06-12 10:00:00,7.0,17.0,11.0,5.0,41.0,0.4,29.7,77.0,1006.0,2.4,89.4,0.180213,395.443
2021-06-12 11:00:00,7.0,14.0,25.0,2.0,47.0,0.4,30.3,73.0,1006.1,3.0,113.5,0.131592,395.878
2021-06-12 12:00:00,7.0,12.0,18.0,2.0,46.0,0.3,30.3,71.0,1005.7,3.2,116.3,0.109236,405.212
2021-06-12 13:00:00,7.0,13.0,24.0,0.0,46.0,0.3,30.1,72.0,1005.2,3.1,103.3,0.0610373,413.258
2021-06-12 14:00:00,7.0,14.0,14.0,2.0,48.0,0.3,30.4,72.0,1004.9,2.9,103.2,0.0274617,410.806
2021-06-12 15:00:00,7.0,15.0,26.0,2.0,48.0,0.3,30.4,72.0,1004.6,2.8,121.5,0.339155,454.793
2021-06-12 16:00:00,7.0,13.0,25.0,5.0,50.0,0.3,30.4,73.0,1004.4,2.9,124.0,0.402769,411.841
2021-06-12 17:00:00,6.0,14.0,29.0,5.0,44.0,0.3,29.9,75.0,1004.5,2.8,118.0,0.310704,406.58
2021-06-12 18:00:00,7.0,16.0,15.0,2.0,37.0,0.3,29.8,76.0,1004.6,2.2,123.1,0.204228,397.826
2021-06-12 19:00:00,6.0,14.0,9.0,2.0,35.0,0.3,29.2,77.0,1005.2,2.4,119.6,0.19308,397.038
2021-06-12 20:00:00,6.0,24.0,12.0,0.0,19.0,0.4,28.2,83.0,1005.6,1.9,108.8,0.0485315,368.526
2021-06-12 21:00:00,7.0,28.0,5.0,7.0,18.0,0.4,28.2,82.0,1006.5,1.8,107.2,0.0674499,368.647
2021-06-12 22:00:00,8.0,38.0,8.0,5.0,8.0,0.4,28.1,80.0,1007.1,1.9,105.7,0.074756,368.646
2021-06-12 23:00:00,8.0,43.0,13.0,5.0,1.0,0.4,28.0,80.0,1007.3,1.5,84.7,0.104757,373.782
2021-06-13 00:00:00,7.0,39.0,16.0,2.0,1.0,0.5,27.9,82.0,1007.2,1.5,78.4,1.0,420.068
2021-06-13 01:00:00,6.0,37.0,33.0,2.0,0.0,0.4,27.1,90.0,1006.8,0.9,48.4,1.0,420.268
2021-06-13 02:00:00,6.0,35.0,21.0,0.0,0.0,0.5,26.9,90.0,1006.3,0.9,66.8,0.999722,420.341
2021-06-13 03:00:00,6.0,27.0,19.0,5.0,13.0,0.4,27.2,88.0,1006.0,1.4,91.4,0.895447,419.176
2021-06-13 04:00:00,6.0,29.0,12.0,5.0,10.0,0.4,27.1,89.0,1006.2,0.8,72.7,0.577479,374.5
2021-06-13 05:00:00,6.0,36.0,19.0,2.0,0.0,0.4,27.3,90.0,1006.4,1.0,68.0,0.577479,374.5
2021-06-13 06:00:00,7.0,32.0,18.0,2.0,4.0,0.4,27.6,88.0,1006.6,1.3,78.8,1.0,426.338
2021-06-13 07:00:00,7.0,30.0,21.0,5.0,5.0,0.5,27.8,87.0,1007.0,1.4,72.2,0.0479375,377.31
2021-06-13 08:00:00,6.0,29.0,25.0,2.0,6.0,0.5,27.1,91.0,1007.0,1.3,79.3,0.34,384.592
2021-06-13 09:00:00,6.0,32.0,22.0,5.0,4.0,0.5,27.2,92.0,1007.3,0.8,57.5,1.0,407.947
2021-06-13 10:00:00,6.0,33.0,24.0,5.0,7.0,0.5,27.9,91.0,1007.2,0.9,84.2,1.0,394.995
2021-06-13 11:00:00,6.0,21.0,25.0,7.0,29.0,0.4,29.5,82.0,1006.9,1.4,102.4,1.0,443.299
2021-06-13 12:00:00,7.0,6.0,25.0,12.0,51.0,0.3,30.4,76.0,1006.2,2.4,106.0,0.999902,439.018
2021-06-13 13:00:00,6.0,5.0,28.0,5.0,53.0,0.3,30.8,74.0,1005.4,2.6,114.9,1.0,444.342
2021-06-13 14:00:00,6.0,5.0,16.0,2.0,55.0,0.3,31.3,70.0,1004.8,2.3,113.8,1.0,444.291
2021-06-13 15:00:00,6.0,6.0,35.0,2.0,46.0,0.3,26.8,91.0,1005.3,2.2,171.6,0.0764001,396.802
2021-06-13 16:00:00,6.0,18.0,0.0,0.0,26.0,0.4,26.6,95.0,1004.9,0.8,82.3,0.164517,390.75
2021-06-13 17:00:00,6.0,28.0,8.0,0.0,12.0,0.5,26.7,95.0,1004.7,0.5,52.6,0.188344,388.793
2021-06-13 18:00:00,6.0,36.0,18.0,0.0,2.0,0.6,26.8,96.0,1005.0,0.5,31.4,0.211015,387.356
2021-06-13 19:00:00,6.0,32.0,12.0,7.0,8.0,0.6,26.6,95.0,1005.6,0.6,48.4,0.196772,386.094
2021-06-13 20:00:00,6.0,35.0,19.0,5.0,2.0,0.6,26.8,95.0,1006.1,0.6,68.0,0.263883,383.962
2021-06-13 21:00:00,6.0,36.0,25.0,9.0,1.0,0.5,27.0,94.0,1006.6,0.6,71.1,0.186388,382.824
2021-06-13 22:00:00,6.0,34.0,24.0,7.0,1.0,0.5,27.2,95.0,1006.8,0.7,83.0,0.214517,381.654
2021-06-13 23:00:00,6.0,33.0,27.0,5.0,1.0,0.5,27.3,95.0,1006.5,0.6,72.3,0.229227,381.909
2021-06-14 00:00:00,6.0,34.0,22.0,2.0,3.0,0.5,27.2,95.0,1005.8,1.0,97.2,0.212848,379.908
2021-06-14 01:00:00,6.0,26.0,18.0,2.0,9.0,0.4,27.4,94.0,1005.1,1.1,108.3,0.166515,377.299
2021-06-14 02:00:00,6.0,25.0,23.0,2.0,8.0,0.4,27.4,94.0,1004.6,0.9,101.6,0.157008,375.959
2021-06-14 03:00:00,6.0,17.0,9.0,0.0,13.0,0.4,27.2,96.0,1004.3,0.7,53.3,0.169141,375.045
2021-06-14 04:00:00,6.0,16.0,17.0,0.0,11.0,0.4,27.1,96.0,1004.3,0.5,33.5,0.230303,374.091
2021-06-14 05:00:00,5.0,19.0,15.0,0.0,5.0,0.4,27.2,96.0,1004.5,0.4,32.7,0.291083,375.774
2021-06-14 06:00:00,5.0,19.0,28.0,0.0,7.0,0.4,27.4,96.0,1004.8,0.4,67.1,0.291083,375.774
2021-06-14 07:00:00,5.0,10.0,28.0,2.0,20.0,0.4,28.8,86.0,1005.0,0.8,92.1,0.271878,379.08
2021-06-14 08:00:00,6.0,8.0,29.0,2.0,31.0,0.4,29.5,80.0,1005.0,1.1,107.8,0.202182,382.508
2021-06-14 09:00:00,6.0,6.0,36.0,5.0,39.0,0.4,28.2,87.0,1005.1,1.2,342.4,0.175944,385.538
2021-06-14 10:00:00,6.0,8.0,12.0,5.0,36.0,0.4,28.4,88.0,1004.8,0.6,69.1,0.138126,388.918
2021-06-14 11:00:00,4.0,13.0,16.0,5.0,36.0,0.4,29.0,85.0,1004.3,1.2,98.5,0.11807,392.584
2021-06-14 12:00:00,4.0,12.0,34.0,5.0,40.0,0.4,28.6,86.0,1004.0,1.2,124.4,0.0939402,397.697
2021-06-14 13:00:00,4.0,13.0,27.0,5.0,37.0,0.4,28.3,88.0,1003.9,0.9,264.7,0.0630678,404.044
2021-06-14 14:00:00,4.0,19.0,16.0,2.0,28.0,0.5,28.2,91.0,1003.4,0.6,47.2,0.0189382,406.166
2021-06-14 15:00:00,4.0,19.0,13.0,7.0,35.0,0.5,28.8,86.0,1002.9,0.9,83.7,0.0398294,407.19
2021-06-14 16:00:00,4.0,24.0,28.0,9.0,27.0,0.5,28.8,86.0,1002.3,1.2,83.5,0.112661,401.399
2021-06-14 17:00:00,4.0,20.0,29.0,9.0,34.0,0.5,28.6,87.0,1002.1,1.3,115.1,0.130242,393.754
2021-06-14 18:00:00,4.0,16.0,22.0,9.0,34.0,0.5,28.8,86.0,1001.9,0.9,70.7,0.122843,388.173
2021-06-14 19:00:00,4.0,18.0,27.0,12.0,28.0,0.5,28.5,88.0,1002.1,0.9,79.8,0.153175,382.917
2021-06-14 20:00:00,4.0,19.0,26.0,9.0,22.0,0.5,28.3,88.0,1002.4,0.9,85.5,0.140632,377.907
2021-06-14 21:00:00,4.0,18.0,24.0,12.0,22.0,0.6,28.1,88.0,1002.6,1.4,91.7,0.283077,371.727
2021-06-14 22:00:00,4.0,13.0,20.0,12.0,25.0,0.4,28.0,87.0,1003.1,1.2,73.3,0.290555,371.082
2021-06-14 23:00:00,4.0,11.0,18.0,7.0,26.0,0.4,28.0,88.0,1003.2,0.9,73.1,0.272784,371.37
2021-06-15 00:00:00,4.0,13.0,22.0,5.0,21.0,0.4,27.7,89.0,1002.7,0.6,15.2,0.278584,383.166
2021-06-15 01:00:00,4.0,14.0,24.0,5.0,18.0,0.4,27.4,91.0,1002.0,0.6,3.1,0.212074,385.447
2021-06-15 02:00:00,4.0,14.0,19.0,5.0,18.0,0.4,27.5,91.0,1001.9,0.5,55.5,0.079008,374.84
2021-06-15 03:00:00,4.0,18.0,23.0,9.0,13.0,0.4,27.5,91.0,1001.9,0.6,76.6,0.0687375,372.509
2021-06-15 04:00:00,4.0,22.0,22.0,7.0,7.0,0.4,27.4,93.0,1001.8,0.4,39.3,0.12263,387.946
2021-06-15 05:00:00,4.0,22.0,20.0,5.0,5.0,0.5,27.2,94.0,1002.1,0.5,10.4,0.0754559,392.375
2021-06-15 06:00:00,4.0,20.0,30.0,5.0,11.0,0.5,27.5,94.0,1002.3,0.6,14.0,0.0561143,393.254
2021-06-15 07:00:00,5.0,15.0,10.0,9.0,25.0,0.4,29.0,85.0,1002.6,1.0,110.7,0.0561143,393.254
2021-06-15 08:00:00,5.0,15.0,25.0,9.0,34.0,0.5,29.9,78.0,1002.8,1.0,113.8,0.106494,395.856
2021-06-15 09:00:00,6.0,16.0,37.0,14.0,42.0,0.5,30.6,74.0,1002.8,1.6,238.9,0.200654,401.561
2021-06-15 10:00:00,6.0,14.0,19.0,9.0,57.0,0.4,31.4,70.0,1002.8,1.4,230.7,0.325335,405.857
2021-06-15 11:00:00,5.0,23.0,43.0,7.0,40.0,0.4,29.5,78.0,1003.0,1.3,57.9,0.325524,410.657
2021-06-15 12:00:00,5.0,27.0,31.0,12.0,53.0,0.5,29.8,76.0,1002.4,1.4,241.6,0.262456,415.702
2021-06-15 13:00:00,9.0,20.0,31.0,12.0,68.0,0.4,31.1,69.0,1001.8,0.8,253.8,0.345303,415.791
2021-06-15 14:00:00,9.0,15.0,25.0,14.0,83.0,0.4,33.0,61.0,1001.0,1.5,245.1,0.425943,407.553
2021-06-15 15:00:00,9.0,12.0,34.0,12.0,90.0,0.4,33.7,57.0,1000.4,2.4,241.0,0.284864,410.541
2021-06-15 16:00:00,6.0,12.0,27.0,9.0,79.0,0.4,33.7,57.0,1000.0,2.4,245.0,0.362926,399.67
2021-06-15 17:00:00,5.0,12.0,43.0,7.0,68.0,0.4,31.9,67.0,1000.3,3.0,232.0,0.356566,408.102
2021-06-15 18:00:00,5.0,12.0,21.0,7.0,49.0,0.4,31.4,68.0,1000.6,2.8,232.2,0.303929,401.989
2021-06-15 19:00:00,4.0,14.0,28.0,7.0,36.0,0.3,30.6,73.0,1000.9,2.6,239.7,0.273463,387.626
2021-06-15 20:00:00,4.0,15.0,20.0,5.0,32.0,0.4,30.0,76.0,1001.6,1.6,269.5,0.207724,389.382
2021-06-15 21:00:00,4.0,12.0,21.0,5.0,34.0,0.4,29.6,79.0,1002.1,1.9,267.1,0.340744,388.658
2021-06-15 22:00:00,4.0,12.0,23.0,7.0,33.0,0.3,29.3,81.0,1002.7,1.7,249.9,0.417221,387.134
2021-06-15 23:00:00,4.0,12.0,26.0,5.0,31.0,0.4,29.2,82.0,1002.6,2.0,245.5,0.376069,385.108
2021-06-16 00:00:00,4.0,12.0,16.0,7.0,33.0,0.4,29.1,82.0,1002.4,1.9,229.6,0.353397,383.423
2021-06-16 01:00:00,4.0,11.0,18.0,9.0,32.0,0.4,29.0,83.0,1002.3,1.4,225.1,0.343005,382.185
2021-06-16 02:00:00,4.0,8.0,23.0,7.0,37.0,0.3,28.9,84.0,1002.1,1.8,229.2,0.350475,381.357
2021-06-16 03:00:00,4.0,12.0,21.0,5.0,31.0,0.3,28.8,85.0,1002.1,0.9,263.6,0.300866,380.0
2021-06-16 04:00:00,4.0,13.0,28.0,5.0,27.0,0.3,28.5,86.0,1002.5,0.8,319.3,0.179058,380.917
2021-06-16 05:00:00,4.0,14.0,28.0,5.0,26.0,0.4,28.5,86.0,1002.8,0.8,339.4,0.179058,380.917
2021-06-16 06:00:00,4.0,15.0,22.0,5.0,26.0,0.4,29.0,84.0,1003.4,1.1,268.3,0.150179,384.01
2021-06-16 07:00:00,6.0,15.0,21.0,12.0,31.0,0.5,30.3,78.0,1004.0,1.3,273.2,0.0942659,387.631
2021-06-16 08:00:00,6.0,14.0,23.0,9.0,43.0,0.5,31.1,72.0,1004.3,1.7,246.9,0.0731786,391.029
2021-06-16 09:00:00,5.0,13.0,33.0,7.0,54.0,0.4,31.8,68.0,1004.7,1.7,233.9,0.0659057,395.133
2021-06-16 10:00:00,5.0,13.0,32.0,7.0,66.0,0.4,32.4,67.0,1004.6,1.9,211.9,0.0229925,400.787
2021-06-16 11:00:00,5.0,12.0,37.0,9.0,73.0,0.4,32.5,67.0,1004.0,2.3,225.8,0.0284444,406.235
2021-06-16 12:00:00,4.0,16.0,32.0,12.0,54.0,0.4,30.8,79.0,1004.0,1.4,260.4,0.0948656,412.041
2021-06-16 13:00:00,5.0,11.0,17.0,14.0,64.0,0.4,32.8,69.0,1003.3,1.2,249.4,0.170047,411.781
2021-06-16 14:00:00,5.0,7.0,19.0,12.0,68.0,0.3,33.8,62.0,1003.0,1.9,243.2,0.311822,410.927
2021-06-16 15:00:00,4.0,9.0,31.0,12.0,70.0,0.4,33.6,64.0,1002.7,1.7,261.0,0.380726,411.083
2021-06-16 16:00:00,4.0,10.0,31.0,9.0,64.0,0.4,33.0,67.0,1002.6,2.4,244.7,0.596907,404.481
2021-06-16 17:00:00,4.0,14.0,32.0,9.0,55.0,0.4,32.6,67.0,1002.8,1.9,248.3,0.414558,397.071
2021-06-16 18:00:00,5.0,16.0,31.0,12.0,44.0,0.4,32.0,67.0,1003.2,2.3,243.8,0.272444,391.787
2021-06-16 19:00:00,5.0,18.0,24.0,12.0,36.0,0.4,31.4,69.0,1003.2,2.4,237.0,0.210816,387.849
2021-06-16 20:00:00,5.0,14.0,25.0,9.0,35.0,0.4,30.9,72.0,1004.1,2.0,245.5,0.221828,385.859
2021-06-16 21:00:00,5.0,14.0,30.0,7.0,33.0,0.4,30.4,76.0,1004.9,1.8,243.2,0.375745,384.511
2021-06-16 22:00:00,4.0,11.0,28.0,7.0,38.0,0.4,30.0,78.0,1005.2,2.5,236.9,0.316822,382.151
2021-06-16 23:00:00,4.0,10.0,21.0,7.0,37.0,0.4,29.8,80.0,1005.4,1.2,284.5,0.25691,381.264
2021-06-17 00:00:00,4.0,8.0,24.0,5.0,36.0,0.4,29.6,80.0,1005.3,1.2,274.9,0.208687,381.784
2021-06-17 01:00:00,4.0,8.0,21.0,5.0,33.0,0.4,29.6,80.0,1005.1,1.3,278.4,0.245041,381.938
2021-06-17 02:00:00,4.0,12.0,26.0,7.0,29.0,0.4,29.3,82.0,1004.7,1.1,306.9,0.251467,386.401
2021-06-17 03:00:00,4.0,11.0,27.0,9.0,31.0,0.4,29.2,82.0,1004.6,1.2,281.2,0.156793,390.701
2021-06-17 04:00:00,4.0,12.0,24.0,7.0,29.0,0.4,29.1,83.0,1004.8,1.0,249.5,0.145029,389.603
2021-06-17 05:00:00,4.0,13.0,30.0,7.0,26.0,0.4,28.8,86.0,1005.1,0.6,33.1,0.25907,398.451
2021-06-17 06:00:00,5.0,13.0,24.0,7.0,28.0,0.4,29.3,84.0,1005.6,0.9,66.5,0.25907,398.451
2021-06-17 07:00:00,5.0,14.0,19.0,7.0,29.0,0.4,30.5,78.0,1006.0,1.0,176.4,0.151173,401.083
2021-06-17 08:00:00,5.0,15.0,40.0,12.0,36.0,0.5,31.1,75.0,1006.1,1.0,229.1,0.0787428,403.841
2021-06-17 09:00:00,5.0,16.0,26.0,9.0,49.0,0.5,32.1,69.0,1006.0,1.1,233.1,0.0369676,396.618
2021-06-17 10:00:00,5.0,12.0,34.0,9.0,73.0,0.4,33.2,64.0,1005.9,1.2,226.2,0.0341672,396.16
2021-06-17 11:00:00,4.0,16.0,56.0,9.0,59.0,0.4,29.6,80.0,1005.8,1.6,100.9,0.0511572,396.907
2021-06-17 12:00:00,3.0,29.0,19.0,14.0,36.0,0.5,29.7,85.0,1005.2,0.6,19.3,0.34,434.036
